anzsco_code,raw_title,title_type_code,title_type,jurisdiction_scope,occupation_title,normalised_title,major_group_code,sub_major_group_code,minor_group_code,unit_group_code,major_group_label,preferred_occupation_title,preferred_title_type,preferred_jurisdiction_scope,is_preferred_title
233912,Agricultural Engineer (P),P,principal,Generic,Agricultural Engineer,agricultural engineer,2,23,233,2339,Professionals,Agricultural Engineer,principal,Generic,True
233912,Natural Resources Engineer (A),A,alternative,Generic,Natural Resources Engineer,natural resources engineer,2,23,233,2339,Professionals,Agricultural Engineer,principal,Generic,False
233913,Biomedical Engineer (P),P,principal,Generic,Biomedical Engineer,biomedical engineer,2,23,233,2339,Professionals,Biomedical Engineer,principal,Generic,True
233913,Bioengineer (S),S,specialisation,Generic,Bioengineer,bioengineer,2,23,233,2339,Professionals,Biomedical Engineer,principal,Generic,False
233913,Clinical Engineer (S),S,specialisation,Generic,Clinical Engineer,clinical engineer,2,23,233,2339,Professionals,Biomedical Engineer,principal,Generic,False
233913,Medical Engineer (S),S,specialisation,Generic,Medical Engineer,medical engineer,2,23,233,2339,Professionals,Biomedical Engineer,principal,Generic,False
233914,Engineering Technologist (P),P,principal,Generic,Engineering Technologist,engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,True
233914,Aeronautical Engineering Technologist (S),S,specialisation,Generic,Aeronautical Engineering Technologist,aeronautical engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233914,Agricultural Engineering Technologist (S),S,specialisation,Generic,Agricultural Engineering Technologist,agricultural engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233914,Biomedical Engineering Technologist (S),S,specialisation,Generic,Biomedical Engineering Technologist,biomedical engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233914,Chemical Engineering Technologist (S),S,specialisation,Generic,Chemical Engineering Technologist,chemical engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233914,Industrial Engineering Technologist (S),S,specialisation,Generic,Industrial Engineering Technologist,industrial engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233914,Mining Engineering Technologist (S),S,specialisation,Generic,Mining Engineering Technologist,mining engineering technologist,2,23,233,2339,Professionals,Engineering Technologist,principal,Generic,False
233915,Environmental Engineer (P),P,principal,Generic,Environmental Engineer,environmental engineer,2,23,233,2339,Professionals,Environmental Engineer,principal,Generic,True
233916,Marine Designer (NZ) (P),P,principal,New Zealand,Marine Designer,marine designer,2,23,233,2339,Professionals,Naval Architect,principal,Australia,False
233916,Naval Architect (Aus) (P),P,principal,Australia,Naval Architect,naval architect,2,23,233,2339,Professionals,Naval Architect,principal,Australia,True
233999,Engineering Professionals nec (P),P,principal,Generic,Engineering Professionals nec,engineering professionals nec,2,23,233,2339,Professionals,Engineering Professionals nec,principal,Generic,True
233999,Mechatronics Engineer (N),N,nec_category,Generic,Mechatronics Engineer,mechatronics engineer,2,23,233,2339,Professionals,Engineering Professionals nec,principal,Generic,False
233999,Product Design Engineer (N),N,nec_category,Generic,Product Design Engineer,product design engineer,2,23,233,2339,Professionals,Engineering Professionals nec,principal,Generic,False
234111,Agricultural Consultant (P),P,principal,Generic,Agricultural Consultant,agricultural consultant,2,23,234,2341,Professionals,Agricultural Consultant,principal,Generic,True
234111,Agricultural Adviser (A),A,alternative,Generic,Agricultural Adviser,agricultural adviser,2,23,234,2341,Professionals,Agricultural Consultant,principal,Generic,False
234111,Agricultural Extension Officer (S),S,specialisation,Generic,Agricultural Extension Officer,agricultural extension officer,2,23,234,2341,Professionals,Agricultural Consultant,principal,Generic,False
234111,Landcare Officer (S),S,specialisation,Generic,Landcare Officer,landcare officer,2,23,234,2341,Professionals,Agricultural Consultant,principal,Generic,False
234112,Agricultural Scientist (P),P,principal,Generic,Agricultural Scientist,agricultural scientist,2,23,234,2341,Professionals,Agricultural Scientist,principal,Generic,True
234112,Agronomist (S),S,specialisation,Generic,Agronomist,agronomist,2,23,234,2341,Professionals,Agricultural Scientist,principal,Generic,False
234113,Forest Scientist (NZ) (P),P,principal,New Zealand,Forest Scientist,forest scientist,2,23,234,2341,Professionals,Forester,principal,Australia,False
234113,Forester (Aus) (P),P,principal,Australia,Forester,forester,2,23,234,2341,Professionals,Forester,principal,Australia,True
234113,Forestry Adviser (S),S,specialisation,Generic,Forestry Adviser,forestry adviser,2,23,234,2341,Professionals,Forester,principal,Australia,False
234113,Forestry Consultant (S),S,specialisation,Generic,Forestry Consultant,forestry consultant,2,23,234,2341,Professionals,Forester,principal,Australia,False
234211,Chemist (P),P,principal,Generic,Chemist,chemist,2,23,234,2342,Professionals,Chemist,principal,Generic,True
234211,Analytical Chemist (S),S,specialisation,Generic,Analytical Chemist,analytical chemist,2,23,234,2342,Professionals,Chemist,principal,Generic,False
234211,Industrial Chemist (S),S,specialisation,Generic,Industrial Chemist,industrial chemist,2,23,234,2342,Professionals,Chemist,principal,Generic,False
234212,Food Technologist (P),P,principal,Generic,Food Technologist,food technologist,2,23,234,2342,Professionals,Food Technologist,principal,Generic,True
234212,Food Scientist (A),A,alternative,Generic,Food Scientist,food scientist,2,23,234,2342,Professionals,Food Technologist,principal,Generic,False
234213,Wine Maker (P),P,principal,Generic,Wine Maker,wine maker,2,23,234,2342,Professionals,Wine Maker,principal,Generic,True
234213,Oenologist (A),A,alternative,Generic,Oenologist,oenologist,2,23,234,2342,Professionals,Wine Maker,principal,Generic,False
234311,Conservation Officer (P),P,principal,Generic,Conservation Officer,conservation officer,2,23,234,2343,Professionals,Conservation Officer,principal,Generic,True
234311,Landcare Facilitator (S),S,specialisation,Generic,Landcare Facilitator,landcare facilitator,2,23,234,2343,Professionals,Conservation Officer,principal,Generic,False
234312,Environmental Consultant (P),P,principal,Generic,Environmental Consultant,environmental consultant,2,23,234,2343,Professionals,Environmental Consultant,principal,Generic,True
234312,Environmental Adviser (A),A,alternative,Generic,Environmental Adviser,environmental adviser,2,23,234,2343,Professionals,Environmental Consultant,principal,Generic,False
234312,Environmental Auditor (A),A,alternative,Generic,Environmental Auditor,environmental auditor,2,23,234,2343,Professionals,Environmental Consultant,principal,Generic,False
234312,Environmental Officer (A),A,alternative,Generic,Environmental Officer,environmental officer,2,23,234,2343,Professionals,Environmental Consultant,principal,Generic,False
234313,Environmental Research Scientist (P),P,principal,Generic,Environmental Research Scientist,environmental research scientist,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,True
234313,Environmental Scientist (A),A,alternative,Generic,Environmental Scientist,environmental scientist,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,False
234313,Air Pollution Analyst (S),S,specialisation,Generic,Air Pollution Analyst,air pollution analyst,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,False
234313,Ecologist (S),S,specialisation,Generic,Ecologist,ecologist,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,False
234313,Land Degradation Analyst (S),S,specialisation,Generic,Land Degradation Analyst,land degradation analyst,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,False
234313,Water Quality Analyst (S),S,specialisation,Generic,Water Quality Analyst,water quality analyst,2,23,234,2343,Professionals,Environmental Research Scientist,principal,Generic,False
234314,Park Ranger (P),P,principal,Generic,Park Ranger,park ranger,2,23,234,2343,Professionals,Park Ranger,principal,Generic,True
234314,Aboriginal and Torres Strait Islander Land and Sea Ranger (Aus) (S),S,specialisation,Australia,Aboriginal and Torres Strait Islander Land and Sea Ranger,aboriginal and torres strait islander land and sea ranger,2,23,234,2343,Professionals,Park Ranger,principal,Generic,False
234399,Environmental Scientists nec (P),P,principal,Generic,Environmental Scientists nec,environmental scientists nec,2,23,234,2343,Professionals,Environmental Scientists nec,principal,Generic,True
234399,Aquaculture Consultant (N),N,nec_category,Generic,Aquaculture Consultant,aquaculture consultant,2,23,234,2343,Professionals,Environmental Scientists nec,principal,Generic,False
234399,Soil Scientist (N),N,nec_category,Generic,Soil Scientist,soil scientist,2,23,234,2343,Professionals,Environmental Scientists nec,principal,Generic,False
234411,Geologist (P),P,principal,Generic,Geologist,geologist,2,23,234,2344,Professionals,Geologist,principal,Generic,True
234411,Hydrogeologist (S),S,specialisation,Generic,Hydrogeologist,hydrogeologist,2,23,234,2344,Professionals,Geologist,principal,Generic,False
234411,Marine Geologist (S),S,specialisation,Generic,Marine Geologist,marine geologist,2,23,234,2344,Professionals,Geologist,principal,Generic,False
234411,Palaeontologist (S),S,specialisation,Generic,Palaeontologist,palaeontologist,2,23,234,2344,Professionals,Geologist,principal,Generic,False
234412,Geophysicist (P),P,principal,Generic,Geophysicist,geophysicist,2,23,234,2344,Professionals,Geophysicist,principal,Generic,True
234412,Physical Oceanographer (S),S,specialisation,Generic,Physical Oceanographer,physical oceanographer,2,23,234,2344,Professionals,Geophysicist,principal,Generic,False
234412,Seismologist (S),S,specialisation,Generic,Seismologist,seismologist,2,23,234,2344,Professionals,Geophysicist,principal,Generic,False
234511,Life Scientist (General) (P),P,principal,Generic,Life Scientist (General),life scientist general,2,23,234,2345,Professionals,Life Scientist (General),principal,Generic,True
234511,Biologist (General) (A),A,alternative,Generic,Biologist (General),biologist general,2,23,234,2345,Professionals,Life Scientist (General),principal,Generic,False
234512,Anatomist or Physiologist (P),P,principal,Generic,Anatomist or Physiologist,anatomist or physiologist,2,23,234,2345,Professionals,Anatomist or Physiologist,principal,Generic,True
234512,Embryologist (S),S,specialisation,Generic,Embryologist,embryologist,2,23,234,2345,Professionals,Anatomist or Physiologist,principal,Generic,False
234512,Neuroanatomist (S),S,specialisation,Generic,Neuroanatomist,neuroanatomist,2,23,234,2345,Professionals,Anatomist or Physiologist,principal,Generic,False
234513,Biochemist (P),P,principal,Generic,Biochemist,biochemist,2,23,234,2345,Professionals,Biochemist,principal,Generic,True
234513,Enzyme Chemist (S),S,specialisation,Generic,Enzyme Chemist,enzyme chemist,2,23,234,2345,Professionals,Biochemist,principal,Generic,False
234513,Protein Chemist (S),S,specialisation,Generic,Protein Chemist,protein chemist,2,23,234,2345,Professionals,Biochemist,principal,Generic,False
234514,Biotechnologist (P),P,principal,Generic,Biotechnologist,biotechnologist,2,23,234,2345,Professionals,Biotechnologist,principal,Generic,True
234514,Cell Geneticist (S),S,specialisation,Generic,Cell Geneticist,cell geneticist,2,23,234,2345,Professionals,Biotechnologist,principal,Generic,False
234514,Molecular Biologist (S),S,specialisation,Generic,Molecular Biologist,molecular biologist,2,23,234,2345,Professionals,Biotechnologist,principal,Generic,False
234514,Molecular Geneticist (S),S,specialisation,Generic,Molecular Geneticist,molecular geneticist,2,23,234,2345,Professionals,Biotechnologist,principal,Generic,False
234515,Botanist (P),P,principal,Generic,Botanist,botanist,2,23,234,2345,Professionals,Botanist,principal,Generic,True
234515,Plant Morphologist (S),S,specialisation,Generic,Plant Morphologist,plant morphologist,2,23,234,2345,Professionals,Botanist,principal,Generic,False
234515,Plant Pathologist (S),S,specialisation,Generic,Plant Pathologist,plant pathologist,2,23,234,2345,Professionals,Botanist,principal,Generic,False
